"﻿employee_id","year","rating"
EMP100553,2022,3.00
EMP100554,2022,4.00
EMP100555,2022,4.00
EMP100556,2022,4.00
EMP100557,2022,3.00
EMP100558,2022,3.00
EMP100559,2022,3.00
EMP100560,2022,1.00
EMP100561,2022,4.00
EMP100562,2022,3.00
EMP100563,2022,4.00
EMP100564,2022,1.00
EMP100565,2022,3.00
EMP100566,2022,4.00
EMP100567,2022,3.00
EMP100568,2022,1.00
EMP100569,2022,4.00
EMP100570,2022,
EMP100571,2022,2.00
EMP100572,2022,5.00
EMP100573,2022,3.00
EMP100574,2022,2.00
EMP100575,2022,2.00
EMP100576,2022,3.00
EMP100577,2022,3.00
EMP100578,2022,3.00
EMP100579,2022,3.00
EMP100580,2022,4.00
EMP100581,2022,3.00
EMP100582,2022,4.00
EMP100583,2022,3.00
EMP100584,2022,1.00
EMP100585,2022,
EMP100586,2022,4.00
EMP100587,2022,
EMP100588,2022,3.00
EMP100589,2022,5.00
EMP100590,2022,2.00
EMP100591,2022,3.00
EMP100592,2022,3.00
EMP100593,2022,2.00
EMP100594,2022,1.00
EMP100595,2022,4.00
EMP100596,2022,2.00
EMP100597,2022,4.00
EMP100598,2022,1.00
EMP100599,2022,2.00
EMP100600,2022,3.00
EMP100601,2022,5.00
EMP100602,2022,3.00
EMP100603,2022,4.00
EMP100604,2022,4.00
EMP100605,2022,5.00
EMP100606,2022,4.00
EMP100607,2022,2.00
EMP100608,2022,3.00
EMP100609,2022,4.00
EMP100610,2022,
EMP100611,2022,2.00
EMP100612,2022,2.00
EMP100613,2022,4.00
EMP100614,2022,4.00
EMP100615,2022,3.00
EMP100616,2022,4.00
EMP100617,2022,3.00
EMP100618,2022,3.00
EMP100619,2022,4.00
EMP100620,2022,
EMP100621,2022,
EMP100622,2022,3.00
EMP100623,2022,2.00
EMP100624,2022,2.00
EMP100625,2022,5.00
EMP100626,2022,2.00
EMP100627,2022,1.00
EMP100628,2022,4.00
EMP100629,2022,
EMP100630,2022,4.00
EMP100631,2022,1.00
EMP100632,2022,3.00
EMP100633,2022,4.00
EMP100634,2022,4.00
EMP100635,2022,3.00
EMP100636,2022,4.00
EMP100637,2022,2.00
EMP100638,2022,5.00
EMP100639,2022,3.00
EMP100640,2022,5.00
EMP100641,2022,
EMP100642,2022,3.00
EMP100643,2022,4.00
EMP100644,2022,2.00
EMP100645,2022,4.00
EMP100646,2022,5.00
EMP100647,2022,4.00
EMP100648,2022,2.00
EMP100649,2022,2.00
EMP100650,2022,3.00
EMP100651,2022,4.00
EMP100652,2022,4.00
EMP100653,2022,
EMP100654,2022,3.00
EMP100655,2022,2.00
EMP100656,2022,2.00
EMP100657,2022,4.00
EMP100658,2022,3.00
EMP100659,2022,
EMP100660,2022,3.00
EMP100661,2022,3.00
EMP100662,2022,4.00
EMP100663,2022,2.00
EMP100664,2022,4.00
EMP100665,2022,3.00
EMP100666,2022,
EMP100667,2022,5.00
EMP100668,2022,3.00
EMP100669,2022,3.00
EMP100670,2022,3.00
EMP100671,2022,1.00
EMP100672,2022,3.00
EMP100673,2022,3.00
EMP100674,2022,3.00
EMP100675,2022,4.00
EMP100676,2022,2.00
EMP100677,2022,4.00
EMP100678,2022,4.00
EMP100679,2022,3.00
EMP100680,2022,2.00
EMP100681,2022,3.00
EMP100682,2022,4.00
EMP100683,2022,1.00
EMP100684,2022,1.00
EMP100685,2022,5.00
EMP100686,2022,4.00
EMP100687,2022,4.00
EMP100688,2022,3.00
EMP100689,2022,3.00
EMP100690,2022,3.00
EMP100691,2022,3.00
EMP100692,2022,4.00
EMP100693,2022,3.00
EMP100694,2022,5.00
EMP100695,2022,
EMP100696,2022,2.00
EMP100697,2022,3.00
EMP100698,2022,3.00
EMP100699,2022,4.00
EMP100700,2022,3.00
EMP100701,2022,3.00
EMP100702,2022,
EMP100703,2022,3.00
EMP100704,2022,1.00
EMP100705,2022,2.00
EMP100706,2022,3.00
EMP100707,2022,4.00
EMP100708,2022,1.00
EMP100709,2022,3.00
EMP100710,2022,4.00
EMP100711,2022,2.00
EMP100712,2022,1.00
EMP100713,2022,4.00
EMP100714,2022,1.00
EMP100715,2022,4.00
EMP100716,2022,4.00
EMP100717,2022,2.00
EMP100718,2022,2.00
EMP100719,2022,3.00
EMP100720,2022,4.00
EMP100721,2022,
EMP100722,2022,
EMP100723,2022,3.00
EMP100724,2022,2.00
EMP100725,2022,4.00
EMP100726,2022,2.00
EMP100727,2022,3.00
EMP100728,2022,3.00
EMP100729,2022,1.00
EMP100730,2022,4.00
EMP100731,2022,3.00
EMP100732,2022,2.00
EMP100733,2022,
EMP100734,2022,2.00
EMP100735,2022,1.00
EMP100736,2022,1.00
EMP100737,2022,3.00
EMP100738,2022,2.00
EMP100739,2022,3.00
EMP100740,2022,2.00
EMP100741,2022,4.00
EMP100742,2022,3.00
EMP100743,2022,4.00
EMP100744,2022,3.00
EMP100745,2022,3.00
EMP100746,2022,3.00
EMP100747,2022,3.00
EMP100748,2022,4.00
EMP100749,2022,4.00
EMP100750,2022,3.00
EMP100751,2022,3.00
EMP100752,2022,3.00
EMP100753,2022,1.00
EMP100754,2022,4.00
EMP100755,2022,3.00
EMP100756,2022,3.00
EMP100757,2022,3.00
EMP100758,2022,
EMP100759,2022,
EMP100760,2022,2.00
EMP100761,2022,3.00
EMP100762,2022,5.00
EMP100763,2022,4.00
EMP100764,2022,4.00
EMP100765,2022,3.00
EMP100766,2022,4.00
EMP100767,2022,4.00
EMP100768,2022,3.00
EMP100769,2022,
EMP100770,2022,3.00
EMP100771,2022,3.00
EMP100772,2022,2.00
EMP100773,2022,3.00
EMP100774,2022,1.00
EMP100775,2022,3.00
EMP100776,2022,
EMP100777,2022,1.00
EMP100778,2022,3.00
EMP100779,2022,3.00
EMP100780,2022,4.00
EMP100781,2022,1.00
EMP100782,2022,2.00
EMP100783,2022,3.00
EMP100784,2022,2.00
EMP100785,2022,3.00
EMP100786,2022,2.00
EMP100787,2022,3.00
EMP100788,2022,3.00
EMP100789,2022,3.00
EMP100790,2022,1.00
EMP100791,2022,3.00
EMP100792,2022,3.00
EMP100793,2022,4.00
EMP100794,2022,4.00
EMP100795,2022,3.00
EMP100796,2022,1.00
EMP100797,2022,3.00
EMP100798,2022,3.00
EMP100799,2022,
EMP100800,2022,2.00
EMP100801,2022,3.00
EMP100802,2022,3.00
EMP100803,2022,3.00
EMP100804,2022,3.00
EMP100805,2022,2.00
EMP100806,2022,4.00
EMP100807,2022,3.00
EMP100808,2022,3.00
EMP100809,2022,5.00
EMP100810,2022,1.00
EMP100811,2022,3.00
EMP100812,2022,5.00
EMP100813,2022,2.00
EMP100814,2022,3.00
EMP100815,2022,2.00
EMP100816,2022,4.00
EMP100817,2022,1.00
EMP100818,2022,4.00
EMP100819,2022,4.00
EMP100820,2022,4.00
EMP100821,2022,5.00
EMP100822,2022,3.00
EMP100823,2022,3.00
EMP100824,2022,4.00
EMP100825,2022,4.00
EMP100826,2022,4.00
EMP100827,2022,
EMP100828,2022,3.00
EMP100829,2022,5.00
EMP100830,2022,3.00
EMP100831,2022,3.00
EMP100832,2022,5.00
EMP100833,2022,4.00
EMP100834,2022,3.00
EMP100835,2022,5.00
EMP100836,2022,3.00
EMP100837,2022,4.00
EMP100838,2022,5.00
EMP100839,2022,3.00
EMP100840,2022,3.00
EMP100841,2022,1.00
EMP100842,2022,
EMP100843,2022,3.00
EMP100844,2022,4.00
EMP100845,2022,
EMP100846,2022,1.00
EMP100847,2022,4.00
EMP100848,2022,2.00
EMP100849,2022,5.00
EMP100850,2022,4.00
EMP100851,2022,2.00
EMP100852,2022,2.00
EMP100853,2022,3.00
EMP100854,2022,5.00
EMP100855,2022,2.00
EMP100856,2022,4.00
EMP100857,2022,2.00
EMP100858,2022,5.00
EMP100859,2022,
EMP100860,2022,3.00
EMP100861,2022,3.00
EMP100862,2022,4.00
EMP100863,2022,4.00
EMP100864,2022,4.00
EMP100865,2022,4.00
EMP100866,2022,2.00
EMP100867,2022,2.00
EMP100868,2022,2.00
EMP100869,2022,4.00
EMP100870,2022,2.00
EMP100871,2022,3.00
EMP100872,2022,
EMP100873,2022,3.00
EMP100874,2022,3.00
EMP100875,2022,3.00
EMP100876,2022,4.00
EMP100877,2022,4.00
EMP100878,2022,5.00
EMP100879,2022,2.00
EMP100880,2022,2.00
EMP100881,2022,3.00
EMP100882,2022,2.00
EMP100883,2022,2.00
EMP100884,2022,5.00
EMP100885,2022,5.00
EMP100886,2022,3.00
EMP100887,2022,2.00
EMP100888,2022,
EMP100889,2022,4.00
EMP100890,2022,3.00
EMP100891,2022,4.00
EMP100892,2022,3.00
EMP100893,2022,3.00
EMP100894,2022,1.00
EMP100895,2022,5.00
EMP100896,2022,3.00
EMP100897,2022,4.00
EMP100898,2022,3.00
EMP100899,2022,5.00
EMP100900,2022,4.00
EMP100901,2022,
EMP100902,2022,4.00
EMP100903,2022,
EMP100904,2022,2.00
EMP100905,2022,4.00
EMP100906,2022,4.00
EMP100907,2022,2.00
EMP100908,2022,3.00
EMP100909,2022,
EMP100910,2022,5.00
EMP100911,2022,4.00
EMP100912,2022,3.00
EMP100913,2022,4.00
EMP100914,2022,
EMP100915,2022,3.00
EMP100916,2022,2.00
EMP100917,2022,2.00
EMP100918,2022,3.00
EMP100919,2022,3.00
EMP100920,2022,3.00
EMP100921,2022,
EMP100922,2022,3.00
EMP100923,2022,0.00
EMP100924,2022,4.00
EMP100925,2022,3.00
EMP100926,2022,3.00
EMP100927,2022,4.00
EMP100928,2022,4.00
EMP100929,2022,3.00
EMP100930,2022,
EMP100931,2022,
EMP100932,2022,3.00
EMP100933,2022,3.00
EMP100934,2022,1.00
EMP100935,2022,2.00
EMP100936,2022,4.00
EMP100937,2022,3.00
EMP100938,2022,3.00
EMP100939,2022,3.00
EMP100940,2022,4.00
EMP100941,2022,3.00
EMP100942,2022,2.00
EMP100943,2022,5.00
EMP100944,2022,3.00
EMP100945,2022,4.00
EMP100946,2022,3.00
EMP100947,2022,3.00
EMP100948,2022,4.00
EMP100949,2022,4.00
EMP100950,2022,
EMP100951,2022,4.00
EMP100952,2022,3.00
EMP100953,2022,3.00
EMP100954,2022,4.00
EMP100955,2022,3.00
EMP100956,2022,3.00
EMP100957,2022,4.00
EMP100958,2022,3.00
EMP100959,2022,
EMP100960,2022,4.00
EMP100961,2022,5.00
EMP100962,2022,5.00
EMP100963,2022,5.00
EMP100964,2022,4.00
EMP100965,2022,3.00
EMP100966,2022,3.00
EMP100967,2022,4.00
EMP100968,2022,4.00
EMP100969,2022,3.00
EMP100970,2022,2.00
EMP100971,2022,3.00
EMP100972,2022,4.00
EMP100973,2022,3.00
EMP100974,2022,3.00
EMP100975,2022,4.00
EMP100976,2022,4.00
EMP100977,2022,1.00
EMP100978,2022,5.00
EMP100979,2022,3.00
EMP100980,2022,2.00
EMP100981,2022,3.00
EMP100982,2022,4.00
EMP100983,2022,2.00
EMP100984,2022,4.00
EMP100985,2022,5.00
EMP100986,2022,2.00
EMP100987,2022,4.00
EMP100988,2022,2.00
EMP100989,2022,
EMP100990,2022,3.00
EMP100991,2022,3.00
EMP100992,2022,3.00
EMP100993,2022,3.00
EMP100994,2022,5.00
EMP100995,2022,3.00
EMP100996,2022,1.00
EMP100997,2022,5.00
EMP100998,2022,3.00
EMP100999,2022,4.00
EMP101000,2022,4.00
EMP101001,2022,2.00
EMP101002,2022,2.00
EMP101003,2022,4.00
EMP101004,2022,4.00
EMP101005,2022,3.00
EMP101006,2022,5.00
EMP101007,2022,3.00
EMP101008,2022,
EMP101009,2022,3.00
EMP101010,2022,3.00
EMP101011,2022,5.00
EMP101012,2022,3.00
EMP101013,2022,3.00
EMP101014,2022,4.00
EMP101015,2022,4.00
EMP101016,2022,3.00
EMP101017,2022,3.00
EMP101018,2022,3.00
EMP101019,2022,3.00
EMP101020,2022,4.00
EMP101021,2022,3.00
EMP101022,2022,3.00
EMP101023,2022,1.00
EMP101024,2022,4.00
EMP101025,2022,
EMP101026,2022,4.00
EMP101027,2022,2.00
EMP101028,2022,4.00
EMP101029,2022,
EMP101030,2022,4.00
EMP101031,2022,3.00
EMP101032,2022,4.00
EMP101033,2022,5.00
EMP101034,2022,3.00
EMP101035,2022,3.00
EMP101036,2022,3.00
EMP101037,2022,2.00
EMP101038,2022,4.00
EMP101039,2022,4.00
EMP101040,2022,2.00
EMP101041,2022,5.00
EMP101042,2022,3.00
EMP101043,2022,2.00
EMP101044,2022,5.00
EMP101045,2022,
EMP101046,2022,3.00
EMP101047,2022,5.00
EMP101048,2022,3.00
EMP101049,2022,3.00
EMP101050,2022,4.00
EMP101051,2022,4.00
EMP101052,2022,3.00
EMP101053,2022,1.00
EMP101054,2022,3.00
EMP101055,2022,3.00
EMP101056,2022,2.00
EMP101057,2022,3.00
EMP101058,2022,3.00
EMP101059,2022,3.00
EMP101060,2022,5.00
EMP101061,2022,1.00
EMP101062,2022,3.00
EMP101063,2022,3.00
EMP101064,2022,4.00
EMP101065,2022,2.00
EMP101066,2022,
EMP101067,2022,4.00
EMP101068,2022,2.00
EMP101069,2022,3.00
EMP101070,2022,4.00
EMP101071,2022,3.00
EMP101072,2022,
EMP101073,2022,3.00
EMP101074,2022,3.00
EMP101075,2022,4.00
EMP101076,2022,4.00
EMP101077,2022,2.00
EMP101078,2022,4.00
EMP101079,2022,3.00
EMP101080,2022,1.00
EMP101081,2022,4.00
EMP101082,2022,5.00
EMP101083,2022,3.00
EMP101084,2022,5.00
EMP101085,2022,2.00
EMP101086,2022,3.00
EMP101087,2022,
EMP101088,2022,3.00
EMP101089,2022,3.00
EMP101090,2022,2.00
EMP101091,2022,3.00
EMP101092,2022,3.00
EMP101093,2022,2.00
EMP101094,2022,4.00
EMP101095,2022,5.00
EMP101096,2022,3.00
EMP101097,2022,5.00
EMP101098,2022,2.00
EMP101099,2022,5.00
EMP101100,2022,1.00
EMP101101,2022,3.00
EMP101102,2022,4.00
EMP101103,2022,3.00
EMP101104,2022,4.00
EMP101105,2022,4.00
EMP101106,2022,4.00
EMP101107,2022,3.00
EMP101108,2022,5.00
EMP101109,2022,4.00
EMP101110,2022,3.00
EMP101111,2022,4.00
EMP101112,2022,3.00
EMP101113,2022,3.00
EMP101114,2022,3.00
EMP101115,2022,4.00
EMP101116,2022,5.00
EMP101117,2022,4.00
EMP101118,2022,3.00
EMP101119,2022,2.00
EMP101120,2022,3.00
EMP101121,2022,4.00
EMP101122,2022,3.00
EMP101123,2022,2.00
EMP101124,2022,1.00
EMP101125,2022,3.00
EMP101126,2022,1.00
EMP101127,2022,4.00
EMP101128,2022,2.00
EMP101129,2022,3.00
EMP101130,2022,3.00
EMP101131,2022,4.00
EMP101132,2022,3.00
EMP101133,2022,4.00
EMP101134,2022,3.00
EMP101135,2022,1.00
EMP101136,2022,3.00
EMP101137,2022,3.00
EMP101138,2022,1.00
EMP101139,2022,3.00
EMP101140,2022,4.00
EMP101141,2022,2.00
EMP101142,2022,3.00
EMP101143,2022,3.00
EMP101144,2022,4.00
EMP101145,2022,4.00
EMP101146,2022,3.00
EMP101147,2022,3.00
EMP101148,2022,2.00
EMP101149,2022,3.00
EMP101150,2022,3.00
EMP101151,2022,4.00
EMP101152,2022,3.00
EMP101153,2022,4.00
EMP101154,2022,3.00
EMP101155,2022,4.00
EMP101156,2022,2.00
EMP101157,2022,5.00
EMP101158,2022,3.00
EMP101159,2022,4.00
EMP101160,2022,3.00
EMP101161,2022,
EMP101162,2022,3.00
EMP101163,2022,2.00
EMP101164,2022,4.00
EMP101165,2022,3.00
EMP101166,2022,4.00
EMP101167,2022,3.00
EMP101168,2022,3.00
EMP101169,2022,3.00
EMP101170,2022,4.00
EMP101171,2022,4.00
EMP101172,2022,4.00
EMP101173,2022,3.00
EMP101174,2022,4.00
EMP101175,2022,4.00
EMP101176,2022,4.00
EMP101177,2022,3.00
EMP101178,2022,2.00
EMP101179,2022,4.00
EMP101180,2022,5.00
EMP101181,2022,4.00
EMP101182,2022,2.00
EMP101183,2022,2.00
EMP101184,2022,1.00
EMP101185,2022,3.00
EMP101186,2022,4.00
EMP101187,2022,4.00
EMP101188,2022,2.00
EMP101189,2022,1.00
EMP101190,2022,3.00
EMP101191,2022,2.00
EMP101192,2022,3.00
EMP101193,2022,3.00
EMP101194,2022,3.00
EMP101195,2022,4.00
EMP101196,2022,3.00
EMP101197,2022,3.00
EMP101198,2022,5.00
EMP101199,2022,4.00
EMP101200,2022,2.00
EMP101201,2022,4.00
EMP101202,2022,4.00
EMP101203,2022,2.00
EMP101204,2022,4.00
EMP101205,2022,1.00
EMP101206,2022,4.00
EMP101207,2022,5.00
EMP101208,2022,
EMP101209,2022,3.00
EMP101210,2022,3.00
EMP101211,2022,4.00
EMP101212,2022,2.00
EMP101213,2022,4.00
EMP101214,2022,3.00
EMP101215,2022,3.00
EMP101216,2022,2.00
EMP101217,2022,4.00
EMP101218,2022,
EMP101219,2022,
EMP101220,2022,4.00
EMP101221,2022,3.00
EMP101222,2022,
EMP101223,2022,2.00
EMP101224,2022,4.00
EMP101225,2022,5.00
EMP101226,2022,4.00
EMP101227,2022,5.00
EMP101228,2022,3.00
EMP101229,2022,3.00
EMP101230,2022,2.00
EMP101231,2022,2.00
EMP101232,2022,2.00
EMP101233,2022,5.00
EMP101234,2022,3.00
EMP101235,2022,3.00
EMP101236,2022,3.00
EMP101237,2022,3.00
EMP101238,2022,3.00
EMP101239,2022,3.00
EMP101240,2022,5.00
EMP101241,2022,3.00
EMP101242,2022,
EMP101243,2022,5.00
EMP101244,2022,3.00
EMP101245,2022,
EMP101246,2022,4.00
EMP101247,2022,3.00
EMP101248,2022,4.00
EMP101249,2022,2.00
EMP101250,2022,4.00
EMP101251,2022,1.00
EMP101252,2022,3.00
EMP101253,2022,3.00
EMP101254,2022,1.00
EMP101255,2022,3.00
EMP101256,2022,4.00
EMP101257,2022,3.00
EMP101258,2022,3.00
EMP101259,2022,
EMP101260,2022,3.00
EMP101261,2022,2.00
EMP101262,2022,3.00
EMP101263,2022,5.00
EMP101264,2022,2.00
EMP101265,2022,
EMP101266,2022,3.00
EMP101267,2022,3.00
EMP101268,2022,
EMP101269,2022,2.00
EMP101270,2022,2.00
EMP101271,2022,3.00
EMP101272,2022,5.00
EMP101273,2022,3.00
EMP101274,2022,5.00
EMP101275,2022,4.00
EMP101276,2022,3.00
EMP101277,2022,5.00
EMP101278,2022,4.00
EMP101279,2022,2.00
EMP101280,2022,4.00
EMP101281,2022,2.00
EMP101282,2022,2.00
EMP101283,2022,5.00
EMP101284,2022,3.00
EMP101285,2022,
EMP101286,2022,2.00
EMP101287,2022,4.00
EMP101288,2022,1.00
EMP101289,2022,4.00
EMP101290,2022,2.00
EMP101291,2022,4.00
EMP101292,2022,1.00
EMP101293,2022,3.00
EMP101294,2022,2.00
EMP101295,2022,1.00
EMP101296,2022,2.00
EMP101297,2022,4.00
EMP101298,2022,3.00
EMP101299,2022,4.00
EMP101300,2022,4.00
EMP101301,2022,4.00
EMP101302,2022,2.00
EMP101303,2022,3.00
EMP101304,2022,3.00
EMP101305,2022,4.00
EMP101306,2022,3.00
EMP101307,2022,3.00
EMP101308,2022,2.00
EMP101309,2022,3.00
EMP101310,2022,3.00
EMP101311,2022,2.00
EMP101312,2022,2.00
EMP101313,2022,4.00
EMP101314,2022,4.00
EMP101315,2022,1.00
EMP101316,2022,5.00
EMP101317,2022,4.00
EMP101318,2022,4.00
EMP101319,2022,4.00
EMP101320,2022,4.00
EMP101321,2022,4.00
EMP101322,2022,4.00
EMP101323,2022,3.00
EMP101324,2022,5.00
EMP101325,2022,3.00
EMP101326,2022,3.00
EMP101327,2022,3.00
EMP101328,2022,2.00
EMP101329,2022,
EMP101330,2022,4.00
EMP101331,2022,3.00
EMP101332,2022,5.00
EMP101333,2022,2.00
EMP101334,2022,2.00
EMP101335,2022,4.00
EMP101336,2022,5.00
EMP101337,2022,
EMP101338,2022,3.00
EMP101339,2022,5.00
EMP101340,2022,4.00
EMP101341,2022,4.00
EMP101342,2022,3.00
EMP101343,2022,5.00
EMP101344,2022,3.00
EMP101345,2022,3.00
EMP101346,2022,4.00
EMP101347,2022,3.00
EMP101348,2022,5.00
EMP101349,2022,5.00
EMP101350,2022,3.00
EMP101351,2022,3.00
EMP101352,2022,
EMP101353,2022,5.00
EMP101354,2022,5.00
EMP101355,2022,3.00
EMP101356,2022,2.00
EMP101357,2022,4.00
EMP101358,2022,2.00
EMP101359,2022,3.00
EMP101360,2022,3.00
EMP101361,2022,4.00
EMP101362,2022,1.00
EMP101363,2022,4.00
EMP101364,2022,2.00
EMP101365,2022,3.00
EMP101366,2022,4.00
EMP101367,2022,5.00
EMP101368,2022,3.00
EMP101369,2022,5.00
EMP101370,2022,4.00
EMP101371,2022,3.00
EMP101372,2022,3.00
EMP101373,2022,5.00
EMP101374,2022,1.00
EMP101375,2022,3.00
EMP101376,2022,3.00
EMP101377,2022,5.00
EMP101378,2022,2.00
EMP101379,2022,5.00
EMP101380,2022,
EMP101381,2022,4.00
EMP101382,2022,3.00
EMP101383,2022,3.00
EMP101384,2022,3.00
EMP101385,2022,2.00
EMP101386,2022,3.00
EMP101387,2022,2.00
EMP101388,2022,1.00
EMP101389,2022,3.00
EMP101390,2022,3.00
EMP101391,2022,1.00
EMP101392,2022,3.00
EMP101393,2022,4.00
EMP101394,2022,3.00
EMP101395,2022,3.00
EMP101396,2022,3.00
EMP101397,2022,3.00
EMP101398,2022,3.00
EMP101399,2022,4.00
EMP101400,2022,
EMP101401,2022,3.00
EMP101402,2022,3.00
EMP101403,2022,3.00
EMP101404,2022,3.00
EMP101405,2022,2.00
EMP101406,2022,3.00
EMP101407,2022,2.00
EMP101408,2022,4.00
EMP101409,2022,5.00
EMP101410,2022,2.00
EMP101411,2022,4.00
EMP101412,2022,
EMP101413,2022,1.00
EMP101414,2022,4.00
EMP101415,2022,5.00
EMP101416,2022,2.00
EMP101417,2022,2.00
EMP101418,2022,2.00
EMP101419,2022,3.00
EMP101420,2022,2.00
EMP101421,2022,3.00
EMP101422,2022,5.00
EMP101423,2022,5.00
EMP101424,2022,5.00
EMP101425,2022,5.00
EMP101426,2022,1.00
EMP101427,2022,
EMP101428,2022,3.00
EMP101429,2022,4.00
EMP101430,2022,5.00
EMP101431,2022,3.00
EMP101432,2022,3.00
EMP101433,2022,3.00
EMP101434,2022,
EMP101435,2022,3.00
EMP101436,2022,2.00
EMP101437,2022,3.00
EMP101438,2022,3.00
EMP101439,2022,3.00
EMP101440,2022,
EMP101441,2022,3.00
EMP101442,2022,3.00
EMP101443,2022,1.00
EMP101444,2022,4.00
EMP101445,2022,4.00
EMP101446,2022,3.00
EMP101447,2022,3.00
EMP101448,2022,4.00
EMP101449,2022,3.00
EMP101450,2022,4.00
EMP101451,2022,2.00
EMP101452,2022,4.00
EMP101453,2022,4.00
EMP101454,2022,5.00
EMP101455,2022,4.00
EMP101456,2022,4.00
EMP101457,2022,4.00
EMP101458,2022,2.00
EMP101459,2022,3.00
EMP101460,2022,4.00
EMP101461,2022,5.00
EMP101462,2022,5.00
EMP101463,2022,2.00
EMP101464,2022,3.00
EMP101465,2022,2.00
EMP101466,2022,2.00
EMP101467,2022,2.00
EMP101468,2022,3.00
EMP101469,2022,4.00
EMP101470,2022,4.00
EMP101471,2022,3.00
EMP101472,2022,1.00
EMP101473,2022,2.00
EMP101474,2022,2.00
EMP101475,2022,1.00
EMP101476,2022,5.00
EMP101477,2022,1.00
EMP101478,2022,1.00
EMP101479,2022,3.00
EMP101480,2022,4.00
EMP101481,2022,5.00
EMP101482,2022,4.00
EMP101483,2022,3.00
EMP101484,2022,5.00
EMP101485,2022,5.00
EMP101486,2022,5.00
EMP101487,2022,1.00
EMP101488,2022,4.00
EMP101489,2022,5.00
EMP101490,2022,2.00
EMP101491,2022,2.00
EMP101492,2022,3.00
EMP101493,2022,5.00
EMP101494,2022,5.00
EMP101495,2022,3.00
EMP101496,2022,1.00
EMP101497,2022,3.00
EMP101498,2022,3.00
EMP101499,2022,5.00
EMP101500,2022,2.00
EMP101501,2022,4.00
EMP101502,2022,4.00
EMP101503,2022,4.00
EMP101504,2022,4.00
EMP101505,2022,
EMP101506,2022,
EMP101507,2022,
EMP101508,2022,2.00
EMP101509,2022,4.00
EMP101510,2022,4.00
EMP101511,2022,3.00
EMP101512,2022,3.00
EMP101513,2022,
EMP101514,2022,2.00
EMP101515,2022,4.00
EMP101516,2022,1.00
EMP101517,2022,4.00
EMP101518,2022,3.00
EMP101519,2022,2.00
EMP101520,2022,4.00
EMP101521,2022,2.00
EMP101522,2022,4.00
EMP101523,2022,4.00
EMP101524,2022,2.00
EMP101525,2022,4.00
EMP101526,2022,4.00
EMP101527,2022,3.00
EMP101528,2022,4.00
EMP101529,2022,3.00
EMP101530,2022,1.00
EMP101531,2022,2.00
EMP101532,2022,3.00
EMP101533,2022,2.00
EMP101534,2022,5.00
EMP101535,2022,4.00
EMP101536,2022,3.00
EMP101537,2022,4.00
EMP101538,2022,3.00
EMP101539,2022,2.00
EMP101540,2022,1.00
EMP101541,2022,3.00
EMP101542,2022,2.00
EMP101543,2022,4.00
EMP101544,2022,4.00
EMP101545,2022,3.00
EMP101546,2022,3.00
EMP101547,2022,4.00
EMP101548,2022,5.00
EMP101549,2022,5.00
EMP101550,2022,3.00
EMP101551,2022,1.00
EMP101552,2022,4.00
EMP101553,2022,3.00
EMP101554,2022,3.00
EMP101555,2022,2.00
EMP101556,2022,5.00
EMP101557,2022,5.00
EMP101558,2022,2.00
EMP101559,2022,4.00
EMP101560,2022,5.00
EMP101561,2022,3.00
EMP101562,2022,
EMP101563,2022,4.00
EMP101564,2022,4.00
EMP101565,2022,4.00
EMP101566,2022,3.00
EMP101567,2022,3.00
EMP101568,2022,4.00
EMP101569,2022,2.00
EMP101570,2022,3.00
EMP101571,2022,5.00
EMP101572,2022,
EMP101573,2022,3.00
EMP101574,2022,4.00
EMP101575,2022,3.00
EMP101576,2022,5.00
EMP101577,2022,3.00
EMP101578,2022,2.00
EMP101579,2022,4.00
EMP101580,2022,4.00
EMP101581,2022,1.00
EMP101582,2022,
EMP101583,2022,5.00
EMP101584,2022,3.00
EMP101585,2022,
EMP101586,2022,4.00
EMP101587,2022,3.00
EMP101588,2022,
EMP101589,2022,2.00
EMP101590,2022,3.00
EMP101591,2022,4.00
EMP101592,2022,3.00
EMP101593,2022,1.00
EMP101594,2022,4.00
EMP101595,2022,4.00
EMP101596,2022,4.00
EMP101597,2022,
EMP101598,2022,3.00
EMP101599,2022,3.00
EMP101600,2022,1.00
EMP101601,2022,3.00
EMP101602,2022,1.00
EMP101603,2022,3.00
EMP101604,2022,2.00
EMP101605,2022,4.00
EMP101606,2022,3.00
EMP101607,2022,3.00
EMP101608,2022,3.00
EMP101609,2022,3.00
EMP101610,2022,4.00
EMP101611,2022,5.00
EMP101612,2022,1.00
EMP101613,2022,4.00
EMP101614,2022,4.00
EMP101615,2022,4.00
EMP101616,2022,4.00
EMP101617,2022,3.00
EMP101618,2022,4.00
EMP101619,2022,
EMP101620,2022,3.00
EMP101621,2022,2.00
EMP101622,2022,
EMP101623,2022,3.00
EMP101624,2022,3.00
EMP101625,2022,2.00
EMP101626,2022,3.00
EMP101627,2022,5.00
EMP101628,2022,4.00
EMP101629,2022,4.00
EMP101630,2022,
EMP101631,2022,3.00
EMP101632,2022,3.00
EMP101633,2022,3.00
EMP101634,2022,2.00
EMP101635,2022,
EMP101636,2022,3.00
EMP101637,2022,3.00
EMP101638,2022,4.00
EMP101639,2022,2.00
EMP101640,2022,1.00
EMP101641,2022,4.00
EMP101642,2022,4.00
EMP101643,2022,3.00
EMP101644,2022,3.00
EMP101645,2022,4.00
